# Modern Legacy BlockId Metadata
{Name:'minecraft:gray_shulker_box',Properties:{facing:'north'}} {Name:'minecraft:gray_shulker_box',Properties:{facing:'north'}} 226 2
{Name:'minecraft:gray_shulker_box',Properties:{facing:'south'}} {Name:'minecraft:gray_shulker_box',Properties:{facing:'south'}} 226 3
{Name:'minecraft:gray_shulker_box',Properties:{facing:'west'}} {Name:'minecraft:gray_shulker_box',Properties:{facing:'west'}} 226 4
{Name:'minecraft:gray_shulker_box',Properties:{facing:'east'}} {Name:'minecraft:gray_shulker_box',Properties:{facing:'east'}} 226 5
{Name:'minecraft:light_gray_shulker_box',Properties:{facing:'down'}} {Name:'minecraft:silver_shulker_box',Properties:{facing:'down'}} 227 0
{Name:'minecraft:light_gray_shulker_box',Properties:{facing:'up'}} {Name:'minecraft:silver_shulker_box',Properties:{facing:'up'}} 227 1
{Name:'minecraft:light_gray_shulker_box',Properties:{facing:'north'}} {Name:'minecraft:silver_shulker_box',Properties:{facing:'north'}} 227 2
{Name:'minecraft:light_gray_shulker_box',Properties:{facing:'south'}} {Name:'minecraft:silver_shulker_box',Properties:{facing:'south'}} 227 3
{Name:'minecraft:light_gray_shulker_box',Properties:{facing:'west'}} {Name:'minecraft:silver_shulker_box',Properties:{facing:'west'}} 227 4
{Name:'minecraft:light_gray_shulker_box',Properties:{facing:'east'}} {Name:'minecraft:silver_shulker_box',Properties:{facing:'east'}} 227 5
{Name:'minecraft:cyan_shulker_box',Properties:{facing:'down'}} {Name:'minecraft:cyan_shulker_box',Properties:{facing:'down'}} 228 0
{Name:'minecraft:cyan_shulker_box',Properties:{facing:'up'}} {Name:'minecraft:cyan_shulker_box',Properties:{facing:'up'}} 228 1
{Name:'minecraft:cyan_shulker_box',Properties:{facing:'north'}} {Name:'minecraft:cyan_shulker_box',Properties:{facing:'north'}} 228 2
{Name:'minecraft:cyan_shulker_box',Properties:{facing:'south'}} {Name:'minecraft:cyan_shulker_box',Properties:{facing:'south'}} 228 3
{Name:'minecraft:cyan_shulker_box',Properties:{facing:'west'}} {Name:'minecraft:cyan_shulker_box',Properties:{facing:'west'}} 228 4
{Name:'minecraft:cyan_shulker_box',Properties:{facing:'east'}} {Name:'minecraft:cyan_shulker_box',Properties:{facing:'east'}} 228 5
{Name:'minecraft:purple_shulker_box',Properties:{facing:'down'}} {Name:'minecraft:purple_shulker_box',Properties:{facing:'down'}} 229 0
{Name:'minecraft:purple_shulker_box',Properties:{facing:'up'}} {Name:'minecraft:purple_shulker_box',Properties:{facing:'up'}} 229 1
{Name:'minecraft:purple_shulker_box',Properties:{facing:'north'}} {Name:'minecraft:purple_shulker_box',Properties:{facing:'north'}} 229 2
{Name:'minecraft:purple_shulker_box',Properties:{facing:'south'}} {Name:'minecraft:purple_shulker_box',Properties:{facing:'south'}} 229 3
{Name:'minecraft:purple_shulker_box',Properties:{facing:'west'}} {Name:'minecraft:purple_shulker_box',Properties:{facing:'west'}} 229 4
{Name:'minecraft:purple_shulker_box',Properties:{facing:'east'}} {Name:'minecraft:purple_shulker_box',Properties:{facing:'east'}} 229 5
{Name:'minecraft:blue_shulker_box',Properties:{facing:'down'}} {Name:'minecraft:blue_shulker_box',Properties:{facing:'down'}} 230 0
{Name:'minecraft:blue_shulker_box',Properties:{facing:'up'}} {Name:'minecraft:blue_shulker_box',Properties:{facing:'up'}} 230 1
{Name:'minecraft:blue_shulker_box',Properties:{facing:'north'}} {Name:'minecraft:blue_shulker_box',Properties:{facing:'north'}} 230 2
{Name:'minecraft:blue_shulker_box',Properties:{facing:'south'}} {Name:'minecraft:blue_shulker_box',Properties:{facing:'south'}} 230 3
{Name:'minecraft:blue_shulker_box',Properties:{facing:'west'}} {Name:'minecraft:blue_shulker_box',Properties:{facing:'west'}} 230 4
{Name:'minecraft:blue_shulker_box',Properties:{facing:'east'}} {Name:'minecraft:blue_shulker_box',Properties:{facing:'east'}} 230 5
{Name:'minecraft:brown_shulker_box',Properties:{facing:'down'}} {Name:'minecraft:brown_shulker_box',Properties:{facing:'down'}} 231 0
{Name:'minecraft:brown_shulker_box',Properties:{facing:'up'}} {Name:'minecraft:brown_shulker_box',Properties:{facing:'up'}} 231 1
{Name:'minecraft:brown_shulker_box',Properties:{facing:'north'}} {Name:'minecraft:brown_shulker_box',Properties:{facing:'north'}} 231 2
{Name:'minecraft:brown_shulker_box',Properties:{facing:'south'}} {Name:'minecraft:brown_shulker_box',Properties:{facing:'south'}} 231 3
{Name:'minecraft:brown_shulker_box',Properties:{facing:'west'}} {Name:'minecraft:brown_shulker_box',Properties:{facing:'west'}} 231 4
{Name:'minecraft:brown_shulker_box',Properties:{facing:'east'}} {Name:'minecraft:brown_shulker_box',Properties:{facing:'east'}} 231 5
{Name:'minecraft:green_shulker_box',Properties:{facing:'down'}} {Name:'minecraft:green_shulker_box',Properties:{facing:'down'}} 232 0
{Name:'minecraft:green_shulker_box',Properties:{facing:'up'}} {Name:'minecraft:green_shulker_box',Properties:{facing:'up'}} 232 1
{Name:'minecraft:green_shulker_box',Properties:{facing:'north'}} {Name:'minecraft:green_shulker_box',Properties:{facing:'north'}} 232 2
{Name:'minecraft:green_shulker_box',Properties:{facing:'south'}} {Name:'minecraft:green_shulker_box',Properties:{facing:'south'}} 232 3
{Name:'minecraft:green_shulker_box',Properties:{facing:'west'}} {Name:'minecraft:green_shulker_box',Properties:{facing:'west'}} 232 4
{Name:'minecraft:green_shulker_box',Properties:{facing:'east'}} {Name:'minecraft:green_shulker_box',Properties:{facing:'east'}} 232 5
{Name:'minecraft:red_shulker_box',Properties:{facing:'down'}} {Name:'minecraft:red_shulker_box',Properties:{facing:'down'}} 233 0
{Name:'minecraft:red_shulker_box',Properties:{facing:'up'}} {Name:'minecraft:red_shulker_box',Properties:{facing:'up'}} 233 1
{Name:'minecraft:red_shulker_box',Properties:{facing:'north'}} {Name:'minecraft:red_shulker_box',Properties:{facing:'north'}} 233 2
{Name:'minecraft:red_shulker_box',Properties:{facing:'south'}} {Name:'minecraft:red_shulker_box',Properties:{facing:'south'}} 233 3
{Name:'minecraft:red_shulker_box',Properties:{facing:'west'}} {Name:'minecraft:red_shulker_box',Properties:{facing:'west'}} 233 4
{Name:'minecraft:red_shulker_box',Properties:{facing:'east'}} {Name:'minecraft:red_shulker_box',Properties:{facing:'east'}} 233 5
{Name:'minecraft:black_shulker_box',Properties:{facing:'down'}} {Name:'minecraft:black_shulker_box',Properties:{facing:'down'}} 234 0
{Name:'minecraft:black_shulker_box',Properties:{facing:'up'}} {Name:'minecraft:black_shulker_box',Properties:{facing:'up'}} 234 1
{Name:'minecraft:black_shulker_box',Properties:{facing:'north'}} {Name:'minecraft:black_shulker_box',Properties:{facing:'north'}} 234 2
{Name:'minecraft:black_shulker_box',Properties:{facing:'south'}} {Name:'minecraft:black_shulker_box',Properties:{facing:'south'}} 234 3
{Name:'minecraft:black_shulker_box',Properties:{facing:'west'}} {Name:'minecraft:black_shulker_box',Properties:{facing:'west'}} 234 4
{Name:'minecraft:black_shulker_box',Properties:{facing:'east'}} {Name:'minecraft:black_shulker_box',Properties:{facing:'east'}} 234 5
{Name:'minecraft:white_glazed_terracotta',Properties:{facing:'south'}} {Name:'minecraft:white_glazed_terracotta',Properties:{facing:'south'}} 235 0
{Name:'minecraft:white_glazed_terracotta',Properties:{facing:'west'}} {Name:'minecraft:white_glazed_terracotta',Properties:{facing:'west'}} 235 1
{Name:'minecraft:white_glazed_terracotta',Properties:{facing:'north'}} {Name:'minecraft:white_glazed_terracotta',Properties:{facing:'north'}} 235 2
{Name:'minecraft:white_glazed_terracotta',Properties:{facing:'east'}} {Name:'minecraft:white_glazed_terracotta',Properties:{facing:'east'}} 235 3
{Name:'minecraft:orange_glazed_terracotta',Properties:{facing:'south'}} {Name:'minecraft:orange_glazed_terracotta',Properties:{facing:'south'}} 236 0
{Name:'minecraft:orange_glazed_terracotta',Properties:{facing:'west'}} {Name:'minecraft:orange_glazed_terracotta',Properties:{facing:'west'}} 236 1
{Name:'minecraft:orange_glazed_terracotta',Properties:{facing:'north'}} {Name:'minecraft:orange_glazed_terracotta',Properties:{facing:'north'}} 236 2
{Name:'minecraft:orange_glazed_terracotta',Properties:{facing:'east'}} {Name:'minecraft:orange_glazed_terracotta',Properties:{facing:'east'}} 236 3
{Name:'minecraft:magenta_glazed_terracotta',Properties:{facing:'south'}} {Name:'minecraft:magenta_glazed_terracotta',Properties:{facing:'south'}} 237 0
{Name:'minecraft:magenta_glazed_terracotta',Properties:{facing:'west'}} {Name:'minecraft:magenta_glazed_terracotta',Properties:{facing:'west'}} 237 1
{Name:'minecraft:magenta_glazed_terracotta',Properties:{facing:'north'}} {Name:'minecraft:magenta_glazed_terracotta',Properties:{facing:'north'}} 237 2
{Name:'minecraft:magenta_glazed_terracotta',Properties:{facing:'east'}} {Name:'minecraft:magenta_glazed_terracotta',Properties:{facing:'east'}} 237 3
{Name:'minecraft:light_blue_glazed_terracotta',Properties:{facing:'south'}} {Name:'minecraft:light_blue_glazed_terracotta',Properties:{facing:'south'}} 238 0
{Name:'minecraft:light_blue_glazed_terracotta',Properties:{facing:'west'}} {Name:'minecraft:light_blue_glazed_terracotta',Properties:{facing:'west'}} 238 1
{Name:'minecraft:light_blue_glazed_terracotta',Properties:{facing:'north'}} {Name:'minecraft:light_blue_glazed_terracotta',Properties:{facing:'north'}} 238 2
{Name:'minecraft:light_blue_glazed_terracotta',Properties:{facing:'east'}} {Name:'minecraft:light_blue_glazed_terracotta',Properties:{facing:'east'}} 238 3
{Name:'minecraft:yellow_glazed_terracotta',Properties:{facing:'south'}} {Name:'minecraft:yellow_glazed_terracotta',Properties:{facing:'south'}} 239 0
{Name:'minecraft:yellow_glazed_terracotta',Properties:{facing:'west'}} {Name:'minecraft:yellow_glazed_terracotta',Properties:{facing:'west'}} 239 1
{Name:'minecraft:yellow_glazed_terracotta',Properties:{facing:'north'}} {Name:'minecraft:yellow_glazed_terracotta',Properties:{facing:'north'}} 239 2
{Name:'minecraft:yellow_glazed_terracotta',Properties:{facing:'east'}} {Name:'minecraft:yellow_glazed_terracotta',Properties:{facing:'east'}} 239 3
{Name:'minecraft:lime_glazed_terracotta',Properties:{facing:'south'}} {Name:'minecraft:lime_glazed_terracotta',Properties:{facing:'south'}} 240 0
{Name:'minecraft:lime_glazed_terracotta',Properties:{facing:'west'}} {Name:'minecraft:lime_glazed_terracotta',Properties:{facing:'west'}} 240 1
{Name:'minecraft:lime_glazed_terracotta',Properties:{facing:'north'}} {Name:'minecraft:lime_glazed_terracotta',Properties:{facing:'north'}} 240 2
{Name:'minecraft:lime_glazed_terracotta',Properties:{facing:'east'}} {Name:'minecraft:lime_glazed_terracotta',Properties:{facing:'east'}} 240 3
{Name:'minecraft:pink_glazed_terracotta',Properties:{facing:'south'}} {Name:'minecraft:pink_glazed_terracotta',Properties:{facing:'south'}} 241 0
{Name:'minecraft:pink_glazed_terracotta',Properties:{facing:'west'}} {Name:'minecraft:pink_glazed_terracotta',Properties:{facing:'west'}} 241 1
{Name:'minecraft:pink_glazed_terracotta',Properties:{facing:'north'}} {Name:'minecraft:pink_glazed_terracotta',Properties:{facing:'north'}} 241 2
{Name:'minecraft:pink_glazed_terracotta',Properties:{facing:'east'}} {Name:'minecraft:pink_glazed_terracotta',Properties:{facing:'east'}} 241 3
{Name:'minecraft:gray_glazed_terracotta',Properties:{facing:'south'}} {Name:'minecraft:gray_glazed_terracotta',Properties:{facing:'south'}} 242 0
{Name:'minecraft:gray_glazed_terracotta',Properties:{facing:'west'}} {Name:'minecraft:gray_glazed_terracotta',Properties:{facing:'west'}} 242 1
{Name:'minecraft:gray_glazed_terracotta',Properties:{facing:'north'}} {Name:'minecraft:gray_glazed_terracotta',Properties:{facing:'north'}} 242 2
{Name:'minecraft:gray_glazed_terracotta',Properties:{facing:'east'}} {Name:'minecraft:gray_glazed_terracotta',Properties:{facing:'east'}} 242 3
{Name:'minecraft:light_gray_glazed_terracotta',Properties:{facing:'south'}} {Name:'minecraft:silver_glazed_terracotta',Properties:{facing:'south'}} 243 0
{Name:'minecraft:light_gray_glazed_terracotta',Properties:{facing:'west'}} {Name:'minecraft:silver_glazed_terracotta',Properties:{facing:'west'}} 243 1
{Name:'minecraft:light_gray_glazed_terracotta',Properties:{facing:'north'}} {Name:'minecraft:silver_glazed_terracotta',Properties:{facing:'north'}} 243 2
{Name:'minecraft:light_gray_glazed_terracotta',Properties:{facing:'east'}} {Name:'minecraft:silver_glazed_terracotta',Properties:{facing:'east'}} 243 3
{Name:'minecraft:cyan_glazed_terracotta',Properties:{facing:'south'}} {Name:'minecraft:cyan_glazed_terracotta',Properties:{facing:'south'}} 244 0
{Name:'minecraft:cyan_glazed_terracotta',Properties:{facing:'west'}} {Name:'minecraft:cyan_glazed_terracotta',Properties:{facing:'west'}} 244 1
{Name:'minecraft:cyan_glazed_terracotta',Properties:{facing:'north'}} {Name:'minecraft:cyan_glazed_terracotta',Properties:{facing:'north'}} 244 2
{Name:'minecraft:cyan_glazed_terracotta',Properties:{facing:'east'}} {Name:'minecraft:cyan_glazed_terracotta',Properties:{facing:'east'}} 244 3
{Name:'minecraft:purple_glazed_terracotta',Properties:{facing:'south'}} {Name:'minecraft:purple_glazed_terracotta',Properties:{facing:'south'}} 245 0
{Name:'minecraft:purple_glazed_terracotta',Properties:{facing:'west'}} {Name:'minecraft:purple_glazed_terracotta',Properties:{facing:'west'}} 245 1
{Name:'minecraft:purple_glazed_terracotta',Properties:{facing:'north'}} {Name:'minecraft:purple_glazed_terracotta',Properties:{facing:'north'}} 245 2
{Name:'minecraft:purple_glazed_terracotta',Properties:{facing:'east'}} {Name:'minecraft:purple_glazed_terracotta',Properties:{facing:'east'}} 245 3
{Name:'minecraft:blue_glazed_terracotta',Properties:{facing:'south'}} {Name:'minecraft:blue_glazed_terracotta',Properties:{facing:'south'}} 246 0
{Name:'minecraft:blue_glazed_terracotta',Properties:{facing:'west'}} {Name:'minecraft:blue_glazed_terracotta',Properties:{facing:'west'}} 246 1
{Name:'minecraft:blue_glazed_terracotta',Properties:{facing:'north'}} {Name:'minecraft:blue_glazed_terracotta',Properties:{facing:'north'}} 246 2
{Name:'minecraft:blue_glazed_terracotta',Properties:{facing:'east'}} {Name:'minecraft:blue_glazed_terracotta',Properties:{facing:'east'}} 246 3
{Name:'minecraft:brown_glazed_terracotta',Properties:{facing:'south'}} {Name:'minecraft:brown_glazed_terracotta',Properties:{facing:'south'}} 247 0
{Name:'minecraft:brown_glazed_terracotta',Properties:{facing:'west'}} {Name:'minecraft:brown_glazed_terracotta',Properties:{facing:'west'}} 247 1
{Name:'minecraft:brown_glazed_terracotta',Properties:{facing:'north'}} {Name:'minecraft:brown_glazed_terracotta',Properties:{facing:'north'}} 247 2
{Name:'minecraft:brown_glazed_terracotta',Properties:{facing:'east'}} {Name:'minecraft:brown_glazed_terracotta',Properties:{facing:'east'}} 247 3
{Name:'minecraft:green_glazed_terracotta',Properties:{facing:'south'}} {Name:'minecraft:green_glazed_terracotta',Properties:{facing:'south'}} 248 0
{Name:'minecraft:green_glazed_terracotta',Properties:{facing:'west'}} {Name:'minecraft:green_glazed_terracotta',Properties:{facing:'west'}} 248 1
{Name:'minecraft:green_glazed_terracotta',Properties:{facing:'north'}} {Name:'minecraft:green_glazed_terracotta',Properties:{facing:'north'}} 248 2
{Name:'minecraft:green_glazed_terracotta',Properties:{facing:'east'}} {Name:'minecraft:green_glazed_terracotta',Properties:{facing:'east'}} 248 3
{Name:'minecraft:red_glazed_terracotta',Properties:{facing:'south'}} {Name:'minecraft:red_glazed_terracotta',Properties:{facing:'south'}} 249 0
{Name:'minecraft:red_glazed_terracotta',Properties:{facing:'west'}} {Name:'minecraft:red_glazed_terracotta',Properties:{facing:'west'}} 249 1
{Name:'minecraft:red_glazed_terracotta',Properties:{facing:'north'}} {Name:'minecraft:red_glazed_terracotta',Properties:{facing:'north'}} 249 2
{Name:'minecraft:red_glazed_terracotta',Properties:{facing:'east'}} {Name:'minecraft:red_glazed_terracotta',Properties:{facing:'east'}} 249 3
{Name:'minecraft:black_glazed_terracotta',Properties:{facing:'south'}} {Name:'minecraft:black_glazed_terracotta',Properties:{facing:'south'}} 250 0
{Name:'minecraft:black_glazed_terracotta',Properties:{facing:'west'}} {Name:'minecraft:black_glazed_terracotta',Properties:{facing:'west'}} 250 1
{Name:'minecraft:black_glazed_terracotta',Properties:{facing:'north'}} {Name:'minecraft:black_glazed_terracotta',Properties:{facing:'north'}} 250 2
{Name:'minecraft:black_glazed_terracotta',Properties:{facing:'east'}} {Name:'minecraft:black_glazed_terracotta',Properties:{facing:'east'}} 250 3
{Name:'minecraft:white_concrete'} {Name:'minecraft:concrete',Properties:{color:'white'}} 251 0
{Name:'minecraft:orange_concrete'} {Name:'minecraft:concrete',Properties:{color:'orange'}} 251 1
{Name:'minecraft:magenta_concrete'} {Name:'minecraft:concrete',Properties:{color:'magenta'}} 251 2
